,CODE_ARCHIVO,Latitud,Longitud,DPTO,MUNICIPIO,VARIEDAD,SIST_SIMPLE,FECHA_SIEMBRA,FECHA_EMERGENCIA,FECHA_COSECHA,ANO_COS,RENDIMIENTO_HA,ID,Cluster
1,AMTEC,5.338667,-72.229167,CASANARE,YOPAL,F2000,RIEGO,11/19/2014,11/25/2014,3/25/2015,2015,6875,247_Cas_JORGE LUIS SANCHEZ GONZALEZ_Las 21_21,1
2,AMTEC,5.312,-72.168,CASANARE,YOPAL,F174,SECANO,4/19/2015,4/25/2015,8/23/2015,2015,4875,220_Cas_JORGE LUIS SANCHEZ GONZALEZ_LAS 22_22,2
3,AMTEC,5.307056,-72.177333,CASANARE,YOPAL,F2000,SECANO,5/4/2015,5/10/2015,9/7/2015,2015,4687,219_Cas_JORGE LUIS SANCHEZ GONZALEZ_LAS 27_27,2
4,AMTEC,5.294,-72.3152,CASANARE,YOPAL,F174,RIEGO,10/18/2014,10/24/2014,2/21/2015,2015,8125,253_Cas_BIBIANA ALFONSO_LAS PALMAS_6,1
5,AMTEC,5.291639,-72.283417,CASANARE,YOPAL,F2000,RIEGO,9/19/2014,9/25/2014,1/23/2015,2015,5625,248_Cas_JORGE LUIS SANCHEZ GONZALEZ_Las 27_27,1
6,AMTEC,5.291639,-72.283417,CASANARE,YOPAL,F174,RIEGO,11/18/2014,11/24/2014,3/24/2015,2015,5000,250_Cas_JORGE LUIS SANCHEZ GONZALEZ_Las 11_11,1
7,AMTEC,5.291639,-72.283417,CASANARE,YOPAL,F174,RIEGO,11/18/2014,11/24/2014,3/24/2015,2015,5313,251_Cas_JORGE LUIS SANCHEZ GONZALEZ_Las 22_22,1
8,AMTEC,5.269967,-71.213978,CASANARE,YOPAL,F174,RIEGO,4/7/2015,4/13/2015,8/11/2015,2015,4563,157_Cas_BIVIANA SANCHEZ VERGARA_3a_27,2
9,AMTEC,5.210339,-72.246494,CASANARE,YOPAL,F174,SECANO,3/30/2015,4/5/2015,8/3/2015,2015,4101,168_Cas_BIVIANA SANCHEZ VERGARA_las 16_16,2
10,AMTEC,5.19358,-72.1618,CASANARE,YOPAL,LAGUNAS,RIEGO,11/28/2014,12/4/2014,4/3/2015,2015,4500,254_Cas_BIBIANA ALFONSO_LAS 24_24,1
11,AMTEC,5.164167,-72.175572,CASANARE,YOPAL,F68,SECANO,6/16/2015,6/22/2015,10/20/2015,2015,5688,213_Cas_Luis Fernando Plazas Bohórquez _El Cedral 1a_62,2
12,AMTEC,5.091417,-72.142333,CASANARE,YOPAL,F174,SECANO,6/16/2015,6/22/2015,10/20/2015,2015,4375,210_Cas_Luis Fernando Plazas Bohórquez _Las Flores_44,2
13,AMTEC,5.065639,-72.185111,CASANARE,YOPAL,F68,SECANO,6/16/2015,6/22/2015,10/20/2015,2015,2875,217_Cas_Luis Fernando Plazas Bohórquez _Las 19_19,2
14,AMTEC,5.065,-72.19,CASANARE,YOPAL,F733,SECANO,6/25/2014,7/1/2014,10/29/2014,2014,4500,240_Cas_JORGE LUIS SANCHEZ GONZALEZ_Las 34_34,3
15,AMTEC,5.065,-72.195,CASANARE,YOPAL,F733,SECANO,7/14/2014,7/20/2014,11/17/2014,2014,4688,241_Cas_JORGE LUIS SANCHEZ GONZALEZ_Las 8_8,3
16,AMTEC,5.065,-72.185,CASANARE,YOPAL,F733,SECANO,7/14/2014,7/20/2014,11/17/2014,2014,4875,242_Cas_JORGE LUIS SANCHEZ GONZALEZ_Las 9_9,3
17,AMTEC,5.051556,-72.184286,CASANARE,YOPAL,F68,SECANO,6/21/2015,6/27/2015,10/25/2015,2015,2875,218_Cas_Luis Fernando Plazas Bohórquez _Las 26_26,2
18,AMTEC,4.995972,-72.142972,CASANARE,YOPAL,F68,SECANO,6/8/2015,6/14/2015,10/12/2015,2015,5688,212_Cas_Luis Fernando Plazas Bohórquez _Las 20_20,2
19,AMTEC,4.37225,-72.172306,CASANARE,YOPAL,F174,SECANO,4/9/2015,4/15/2015,8/13/2015,2015,5937,229_Cas_JORGE LUIS SANCHEZ GONZALEZ_LAS 40_40,2
20,AMTEC,4.37225,-72.172306,CASANARE,YOPAL,F174,SECANO,4/21/2015,4/27/2015,8/25/2015,2015,6250,228_Cas_JORGE LUIS SANCHEZ GONZALEZ_LAS 45_45,2
21,AMTEC,4.37225,-72.172306,CASANARE,YOPAL,F2000,SECANO,5/19/2015,5/25/2015,9/22/2015,2015,6125,227_Cas_JORGE LUIS SANCHEZ GONZALEZ_LAS 83_83,2
22,ENA,NA,NA,CASANARE,YOPAL,Bonanza,SECANO,4/10/2007,4/10/2007,8/15/2007,2007,6875,ENA_2007a_108882,4
23,ENA,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/23/2007,4/23/2007,8/12/2007,2007,5312.5,ENA_2007a_105420,4
24,ENA,NA,NA,CASANARE,YOPAL,F369,SECANO,4/15/2008,4/15/2008,8/19/2008,2008,6562.5,ENA_2008a_108882,4
25,ENA,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/23/2008,4/23/2008,8/12/2008,2008,5312.5,ENA_2008a_105420,4
26,ENA,5.436057,-72.21553,CASANARE,YOPAL,Fortaleza,SECANO,3/25/2009,3/25/2009,8/5/2009,2009,5000,ENA_2009a_18697,5
27,ENA,5.436057,-72.21553,CASANARE,YOPAL,Fortaleza,SECANO,11/24/2009,11/24/2009,4/6/2010,2010,4750,ENA_2009b_18697,6
28,ENA,5.436057,-72.21553,CASANARE,YOPAL,Fortaleza,RIEGO,3/15/2010,3/15/2010,7/20/2010,2010,5250,ENA_2010a_18697,7
29,ENA,5.436057,-72.21553,CASANARE,YOPAL,Fortaleza,RIEGO,7/15/2010,7/15/2010,11/20/2010,2010,5250,ENA_2010b_18697,7
30,ENA,5.436057,-72.21553,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,6/25/2011,6/25/2011,10/24/2011,2011,5312.5,ENA_2011a_18697,8
31,ENA,5.436057,-72.21553,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,10/24/2011,10/24/2011,2/25/2012,2012,5250,ENA_2011b_18697,6
32,ENA,5.436057,-72.21553,CASANARE,YOPAL,F369,RIEGO,4/15/2012,4/15/2012,9/5/2012,2012,4875,ENA_2012a_18697,2
33,SACFA,5.367056,-72.391773,CASANARE,YOPAL,F2000,SECANO,4/25/2015,5/10/2015,9/7/2015,2015,4687.481481,SACFA_2015A_26689_58,2
34,SACFA,5.36225,-72.391723,CASANARE,YOPAL,F174,SECANO,4/12/2015,4/27/2015,9/2/2015,2015,6250,SACFA_2015A_27879_1115,2
35,SACFA,5.36225,-72.391723,CASANARE,YOPAL,F2000,SECANO,5/10/2015,5/25/2015,9/25/2015,2015,6125,SACFA_2015A_27879_916,2
36,SACFA,5.337944,-72.22775,CASANARE,YOPAL,F2000,SECANO,4/3/2014,4/18/2014,8/1/2014,2014,4687.5,SACFA_2015A_26073_611,3
37,SACFA,5.337944,-72.22775,CASANARE,YOPAL,F174,SECANO,4/10/2015,4/25/2015,9/1/2015,2015,4875,SACFA_2015A_26689_46,2
38,SACFA,5.336639,-72.233,CASANARE,YOPAL,F68,SECANO,5/5/2015,5/20/2015,9/10/2015,2015,4875,SACFA_2015A_26073_89,2
39,SACFA,5.333611,-72.225833,CASANARE,YOPAL,F174,SECANO,4/8/2015,4/23/2015,8/6/2015,2015,4875,SACFA_2015A_26073_712,2
40,SACFA,5.31105,-72.4178,CASANARE,YOPAL,F174,SECANO,3/31/2015,4/15/2015,8/13/2015,2015,5937.5,SACFA_2015A_27879_1013,2
41,SACFA,5.311,-72.166,CASANARE,YOPAL,F174,SECANO,4/6/2015,4/15/2015,8/28/2015,2015,5000,SACFA_2015A_26689_31,2
42,SACFA,5.282147,-72.215889,CASANARE,YOPAL,LAGUNAS,RIEGO,9/8/2014,9/17/2014,1/13/2015,2015,4899.166667,SACFA_2014B_695_12,1
43,SACFA,5.282147,-72.215889,CASANARE,YOPAL,LAGUNAS,RIEGO,9/8/2014,9/18/2014,1/17/2015,2015,5154.916667,SACFA_2014B_695_23,1
44,SACFA,5.282147,-72.215889,CASANARE,YOPAL,F2000,RIEGO,9/11/2014,9/19/2014,1/15/2015,2015,5362.777778,SACFA_2014B_695_34,1
45,SACFA,5.282147,-72.215889,CASANARE,YOPAL,F68,RIEGO,3/28/2015,4/4/2015,7/21/2015,2015,5974.431818,SACFA_2015A_695_22,2
46,SACFA,5.282147,-72.215889,CASANARE,YOPAL,F174,RIEGO,4/5/2015,4/13/2015,8/15/2015,2015,6625,SACFA_2015A_695_33,2
47,SACFA,5.282147,-72.215889,CASANARE,YOPAL,F174,RIEGO,4/6/2015,4/13/2015,8/13/2015,2015,4562.5,SACFA_2015A_695_11,2
48,SACFA,5.282147,-72.215889,CASANARE,YOPAL,F2000,RIEGO,4/25/2015,5/1/2015,8/30/2015,2015,5760,SACFA_2015A_695_1013,2
49,SACFA,5.281497,-72.213611,CASANARE,YOPAL,F2000,RIEGO,4/28/2015,5/4/2015,9/5/2015,2015,5467.5,SACFA_2015A_695_910,2
50,SACFA,5.277969,-72.216611,CASANARE,YOPAL,F174,RIEGO,5/3/2015,5/13/2015,9/19/2015,2015,4047.222222,SACFA_2015A_695_1114,2
51,SACFA,5.275214,-72.215033,CASANARE,YOPAL,F2000,RIEGO,3/1/2014,3/4/2014,7/2/2014,2014,3412.5,SACFA_2014A_695_43,9
52,SACFA,5.275214,-72.215033,CASANARE,YOPAL,F733,RIEGO,10/8/2014,10/23/2014,2/9/2015,2015,6437.5,SACFA_2014B_695_46,1
53,SACFA,5.275214,-72.215033,CASANARE,YOPAL,F68,RIEGO,5/1/2015,5/7/2015,8/25/2015,2015,5466.166667,SACFA_2015A_695_1215,2
54,SACFA,5.272631,-72.21525,CASANARE,YOPAL,F2000,RIEGO,10/24/2014,11/3/2014,2/21/2015,2015,5875,SACFA_2014B_695_57,1
55,SACFA,5.272631,-72.21525,CASANARE,YOPAL,F2000,RIEGO,6/13/2015,6/20/2015,10/13/2015,2015,6223.409091,SACFA_2015A_695_1316,2
56,SACFA,5.269967,-72.213978,CASANARE,YOPAL,F2000,RIEGO,9/12/2014,9/27/2014,1/8/2015,2015,4493.75,SACFA_2014B_695_65,1
57,SACFA,5.265442,-72.21545,CASANARE,YOPAL,F2000,RIEGO,6/9/2015,6/16/2015,10/10/2015,2015,5917.714286,SACFA_2015A_695_2122,2
58,SACFA,5.247972,-72.202556,CASANARE,YOPAL,F68,SECANO,5/4/2015,5/15/2015,9/3/2015,2015,4568.461538,SACFA_2015A_26506_2021,2
59,SACFA,5.246333,-72.204028,CASANARE,YOPAL,F174,SECANO,6/2/2015,6/9/2015,10/3/2015,2015,5312.5,SACFA_2015A_510_1920,2
60,SACFA,5.246333,-72.204028,CASANARE,YOPAL,F68,SECANO,6/18/2015,6/22/2015,10/5/2015,2015,4375,SACFA_2015A_28910_11,2
61,SACFA,5.226158,-72.253931,CASANARE,YOPAL,F174,SECANO,4/23/2015,5/2/2015,9/5/2015,2015,4687.5,SACFA_2015A_28950_78,2
62,SACFA,5.226158,-72.253931,CASANARE,YOPAL,F174,RIEGO,5/21/2015,5/28/2015,9/23/2015,2015,5625,SACFA_2015A_24202_67,2
63,SACFA,5.216667,-72.073667,CASANARE,YOPAL,F2000,SECANO,6/15/2015,6/22/2015,10/6/2015,2015,4687.5,SACFA_2015A_28913_1718,2
64,SACFA,5.214694,-72.072972,CASANARE,YOPAL,F2000,SECANO,6/14/2015,6/19/2015,10/6/2015,2015,4687.5,SACFA_2015A_28913_1819,2
65,SACFA,5.210339,-72.246494,CASANARE,YOPAL,F174,SECANO,3/29/2015,4/3/2015,8/1/2015,2015,3937.5,SACFA_2015A_27858_44,2
66,SACFA,5.18457,-72.243994,CASANARE,YOPAL,F2000,SECANO,5/1/2015,5/14/2015,9/15/2015,2015,4375,SACFA_2015A_28962_56,2
67,SACFA,5.03246,-72.56672,CASANARE,YOPAL,F174,SECANO,6/1/2014,6/4/2014,10/2/2014,2014,5312.5,SACFA_2014A_26974_22,3
68,SACFA,4.99675,-72.138611,CASANARE,YOPAL,F68,SECANO,5/10/2015,5/25/2015,9/5/2015,2015,4800,SACFA_2015A_26445_2123,2
69,SACFA,4.980083,-72.135194,CASANARE,YOPAL,F174,SECANO,5/20/2015,6/4/2015,9/28/2015,2015,4800,SACFA_2015A_26445_1924,2
70,SACFA,4.980083,-72.135194,CASANARE,YOPAL,F174,SECANO,5/22/2015,6/6/2015,9/25/2015,2015,4800,SACFA_2015A_26445_2025,2
71,SACFA,4.977806,-72.129722,CASANARE,YOPAL,F67,SECANO,5/24/2015,6/8/2015,10/2/2015,2015,4800,SACFA_2015A_26445_1826,2
72,SACFA,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/12/2014,4/22/2014,8/13/2014,2014,5000,SACFA_2014A_26688_11,3
73,SACFA,NA,NA,CASANARE,YOPAL,F174,SECANO,4/15/2015,4/20/2015,8/22/2015,2015,4622.714286,SACFA_2015A_28404_810,2
74,SACFA,NA,NA,CASANARE,YOPAL,F174,SECANO,5/17/2015,5/22/2015,9/24/2015,2015,5687.5,SACFA_2015A_668_57,2
75,SACFA,NA,NA,CASANARE,YOPAL,F174,SECANO,5/21/2015,5/25/2015,9/24/2015,2015,4666.666667,SACFA_2015A_28404_99,2
76,SACFA,NA,NA,CASANARE,YOPAL,F2000,SECANO,6/10/2015,6/15/2015,10/12/2015,2015,5812.5,SACFA_2015A_668_69,2
77,SACFA,NA,NA,CASANARE,YOPAL,F68,SECANO,6/22/2015,6/27/2015,9/30/2015,2015,6625,SACFA_2015A_677_34,2
78,RC,NA,NA,CASANARE,YOPAL,ACD 2526,SECANO,4/11/2012,,8/15/2012,2012,5312.5,RC28_2012_213,2
79,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/1/2012,,8/5/2012,2012,5000,RC28_2012_238,2
80,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/5/2012,,8/9/2012,2012,4500,RC28_2012_253,2
81,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/6/2012,,8/10/2012,2012,3750,RC28_2012_250,2
82,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/11/2012,,8/15/2012,2012,3125,RC28_2012_235,2
83,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/11/2012,,8/15/2012,2012,5812.5,RC28_2012_244,2
84,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/15/2012,,8/19/2012,2012,3437.5,RC28_2012_258,2
85,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/16/2012,,8/20/2012,2012,5437.5,RC28_2012_255,2
86,RC,NA,NA,CASANARE,YOPAL,F60,SECANO,4/15/2012,,8/19/2012,2012,3500,RC28_2012_257,2
87,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,4/1/2012,,8/5/2012,2012,6562.5,RC28_2012_254,2
88,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,SECANO,3/11/2012,,7/15/2012,2012,4375,RC28_2012_239,2
89,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,SECANO,3/29/2012,,8/2/2012,2012,3125,RC28_2012_256,2
90,RC,NA,NA,CASANARE,YOPAL,MOCARI,SECANO,3/29/2012,,8/2/2012,2012,4000,RC28_2012_251,2
91,RC,NA,NA,CASANARE,YOPAL,PANORAMA ,SECANO,4/11/2012,,8/15/2012,2012,5000,RC28_2012_236,2
92,RC,NA,NA,CASANARE,YOPAL,PANORAMA ,SECANO,4/21/2012,,8/25/2012,2012,6250,RC28_2012_237,2
93,RC,NA,NA,CASANARE,YOPAL,ACD 2526,RIEGO,9/11/2012,,1/15/2013,2013,6562.5,RC31_2013_54,6
94,RC,NA,NA,CASANARE,YOPAL,ACD 2526,RIEGO,9/18/2012,,1/22/2013,2013,6750,RC31_2013_55,6
95,RC,NA,NA,CASANARE,YOPAL,COPROSEM 301,RIEGO,10/6/2012,,2/9/2013,2013,5562.5,RC31_2013_42,6
96,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/18/2012,,1/22/2013,2013,5125,RC31_2013_56,6
97,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,10/22/2012,,2/25/2013,2013,5937.5,RC31_2013_53,6
98,RC,NA,NA,CASANARE,YOPAL,F60,RIEGO,8/31/2012,,1/4/2013,2013,4687.5,RC31_2013_28,6
99,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,8/31/2012,,1/4/2013,2013,4687.5,RC31_2013_29,6
100,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,9/6/2012,,1/10/2013,2013,6125,RC31_2013_52,6
101,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,9/21/2012,,1/25/2013,2013,6875,RC31_2013_12,6
102,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/2/2012,,2/5/2013,2013,7375,RC31_2013_13,6
103,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/5/2012,,2/8/2013,2013,6625,RC31_2013_14,6
104,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/6/2012,,2/9/2013,2013,5937.5,RC31_2013_41,6
105,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/6/2012,,2/9/2013,2013,6875,RC31_2013_43,6
106,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/7/2012,,2/10/2013,2013,4687.5,RC31_2013_30,6
107,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/12/2012,,2/15/2013,2013,6562.5,RC31_2013_11,6
108,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/13/2012,,2/16/2013,2013,6250,RC31_2013_15,6
109,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/25/2012,,2/28/2013,2013,6500,RC31_2013_76,6
110,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,11/20/2012,,3/26/2013,2013,5625,RC31_2013_77,6
111,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,10/17/2012,,2/20/2013,2013,6250,RC31_2013_16,6
112,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,10/20/2012,,2/23/2013,2013,8437.5,RC31_2013_58,6
113,RC,NA,NA,CASANARE,YOPAL,PANORAMA ,RIEGO,10/12/2012,,2/15/2013,2013,7562.5,RC31_2013_57,6
114,RC,NA,NA,CASANARE,YOPAL,SEMILLANO 250,RIEGO,11/26/2012,,4/1/2013,2013,5937.5,RC31_2013_44,6
115,RC,NA,NA,CASANARE,YOPAL,ACEITUNO,SECANO,3/15/2013,,7/19/2013,2013,3625,RC33_2013_12,10
116,RC,NA,NA,CASANARE,YOPAL,ACEITUNO,SECANO,4/8/2013,,8/12/2013,2013,5000,RC33_2013_60,10
117,RC,NA,NA,CASANARE,YOPAL,ACEITUNO,SECANO,4/11/2013,,8/15/2013,2013,4062.5,RC33_2013_70,10
118,RC,NA,NA,CASANARE,YOPAL,ACEITUNO,SECANO,4/26/2013,,8/30/2013,2013,3750,RC33_2013_208,10
119,RC,NA,NA,CASANARE,YOPAL,ACEITUNO,SECANO,5/16/2013,,9/19/2013,2013,4687.5,RC33_2013_300,10
120,RC,NA,NA,CASANARE,YOPAL,ACEITUNO,SECANO,5/16/2013,,9/19/2013,2013,5312.5,RC33_2013_298,10
121,RC,NA,NA,CASANARE,YOPAL,COPROSEM 1,SECANO,4/24/2013,,8/28/2013,2013,5000,RC33_2013_200,10
122,RC,NA,NA,CASANARE,YOPAL,COPROSEM 1,SECANO,5/6/2013,,9/9/2013,2013,5437.5,RC33_2013_247,10
123,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,3/21/2013,,7/25/2013,2013,5812.5,RC33_2013_19,10
124,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,3/21/2013,,7/25/2013,2013,6250,RC33_2013_20,10
125,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,3/31/2013,,8/4/2013,2013,5937.5,RC33_2013_35,10
126,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/5/2013,,8/9/2013,2013,5500,RC33_2013_46,10
127,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/8/2013,,8/12/2013,2013,5375,RC33_2013_62,10
128,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/12/2013,,8/16/2013,2013,3750,RC33_2013_84,10
129,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/13/2013,,8/17/2013,2013,4375,RC33_2013_89,10
130,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/13/2013,,8/17/2013,2013,5312.5,RC33_2013_94,10
131,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/14/2013,,8/18/2013,2013,6000,RC33_2013_102,10
132,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/24/2013,,8/28/2013,2013,4687.5,RC33_2013_198,10
133,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/27/2013,,8/31/2013,2013,6250,RC33_2013_215,10
134,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/2/2013,,9/5/2013,2013,6250,RC33_2013_240,10
135,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/24/2013,,9/27/2013,2013,5312.5,RC33_2013_321,10
136,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/8/2013,,10/12/2013,2013,3562.5,RC33_2013_341,10
137,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,3/11/2013,,7/15/2013,2013,3125,RC33_2013_11,10
138,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,3/16/2013,,7/20/2013,2013,4687.5,RC33_2013_14,10
139,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,3/19/2013,,7/23/2013,2013,3937.5,RC33_2013_17,10
140,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,3/21/2013,,7/25/2013,2013,4687,RC33_2013_21,10
141,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,3/24/2013,,7/28/2013,2013,6562,RC33_2013_23,10
142,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,3/28/2013,,8/1/2013,2013,2812.5,RC33_2013_26,10
143,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,4/2/2013,,8/6/2013,2013,3125,RC33_2013_42,10
144,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,4/2/2013,,8/6/2013,2013,5937.5,RC33_2013_43,10
145,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,4/4/2013,,8/8/2013,2013,6125,RC33_2013_45,10
146,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,4/5/2013,,8/9/2013,2013,6250,RC33_2013_47,10
